,Visitor,Browser
951,6609242803980109121,Chrome
952,5412181533784075420,Chrome
953,758142231734770133,Chrome
954,8501453654347729808,Chrome
955,6912428028873971907,Chrome
956,807036399594539610,Chrome
957,1585437781117230564,Chrome
958,4377515243566351038,Safari
959,246698371323880715,Chrome
960,372293367991472845,Chrome
961,8744770698995324183,Safari
962,2111029890871669606,Chrome
963,3811544053540725685,Chrome
964,5795809866997357111,Chrome
965,3001869873916693477,Chrome
966,8961753105560709234,Chrome
967,5409772874851273813,Chrome
968,3996247155986231536,Chrome
969,8917372596149607313,Chrome
970,5878432168558915573,Chrome
971,5801678511610000834,Chrome
972,1229105633307742865,Chrome
973,8328247218198504920,Chrome
974,164586441292815201,Internet Explorer
975,2177336477431741061,Internet Explorer
976,3299250041879914874,Chrome
977,8368144013129541738,Chrome
978,3975578060024254688,Safari
979,2257123881167474350,Chrome
980,801318331025238470,Safari
981,1639589047263376521,Chrome
982,5175721095757148670,Edge
983,739639991600606219,Chrome
984,5638770244937191615,Chrome
985,9035306047185052141,Chrome
986,5542314147436325584,Chrome
987,4436851549207643802,Safari
988,2238702066483447982,Chrome
989,274035778263408429,Chrome
990,196393732808711873,Chrome
991,7448782442291003791,Safari
992,1027577215964524243,Chrome
993,2741649697685099575,Internet Explorer
994,5771130606170834499,Edge
995,1833368636077692456,Chrome
996,3514047946931013442,Safari
997,203148339691365402,Chrome
998,4403457807772927275,Chrome
999,8128000746946979261,Chrome
1000,354754553136869455,Chrome
1001,7855806749103453247,Chrome
1002,5828000328362224748,Chrome
1003,5731283035684909251,Chrome
1004,6969873095436892760,Safari
1005,2241969318318964381,Chrome
1006,8492619109020889454,Safari
1007,6047981086512821266,Chrome
1008,5820140487235193205,Chrome
1009,8787936541015910854,Chrome
1010,5749290869849148151,Chrome
1011,3924301335692057,Internet Explorer
1012,45488261920935548,Chrome
1013,3673545136646875348,Safari
1014,4826362703074548425,Chrome
1015,5798036849661951321,Chrome
1016,2905600824573135112,Chrome
1017,368176022600320212,Chrome
1018,1763993303602865104,Chrome
1019,6596294792234605308,Chrome
1020,735230728822472105,Chrome
1021,4106285411588411339,Chrome
1022,4954198817732657740,Internet Explorer
1023,7238681592286575620,Chrome
1024,6136270872601855911,Chrome
1025,8525527902359002219,Chrome
1026,7932162052885070759,Chrome
1027,452092621241519717,Safari
1028,3472309402392997086,Chrome
1029,1063651652107093288,Chrome
1030,2151698981786000989,Safari
1031,3498775846559031432,Chrome
1032,2644257335535694123,Chrome
1033,8199654585864605149,Chrome
1034,6745055919891315882,Chrome
1035,8546736848057892623,Chrome
1036,1834193035734542804,Chrome
1037,3422918433509904565,Firefox
1038,414129812075073322,Chrome
1039,7037572362381043113,Chrome
1040,6696211596033696671,Chrome
1041,1263180864938948293,Chrome
1042,7695667986746113164,Chrome
1043,6591782829011022207,Chrome
1044,2935312763957809324,Safari
1045,3346233925094735439,Safari
1046,3511805906990080453,Chrome
1047,5235789396902150991,Chrome
1048,7954462613690274474,Safari
1049,716840959049075169,Chrome
1050,6472959546639792243,Chrome
1051,2398068653636683610,Chrome
1052,5868074827853430176,Chrome
1053,24850151365151852,Chrome
1054,5572719933165167292,Safari
1055,6015429794785617555,Chrome
1056,4468351544103237056,Chrome
1057,62958249431997948,Chrome
1058,1018666103505563152,Chrome
1059,1287469461185282003,Chrome
1060,6749150281619934010,Chrome
1061,6800979858783786575,Chrome
1062,2510814489086376340,Chrome
1063,3340230777269061982,Chrome
1064,9850919892333205835,Chrome
1065,3760728126846828895,Chrome
1066,6014241838050778010,Chrome
1067,7255355365447340570,Chrome
1068,1520848757238214460,Chrome
1069,185930916033729291,Chrome
1070,7268011930512154158,Chrome
1071,4749518437269112878,Safari
1072,2654354654800757441,Chrome
1073,8923647985251251100,Chrome
1074,60633446332482440,Safari
1075,8917023013639350100,Chrome
1076,8517103196061701629,Chrome
1077,79138517691965924,Chrome
1078,408240424653828326,Safari
1079,4197408488542138104,Chrome
1080,9503263320769884901,Chrome
1081,5578039705433942622,Chrome
1082,7140964815219763,Safari
1083,23072555077337575,Edge
1084,62935496550944870,Chrome
1085,60943583169019233,Safari
1086,959424118293874343,Chrome
1087,9698599611763119328,Chrome
1088,3795108030578040480,Chrome
1089,6627845353323162526,Chrome
1090,3894785795473204153,Chrome
1091,487131834595984428,Chrome
1092,9258693942014261189,Safari
1093,9931057021559071892,Chrome
1094,5868074827853430176,Chrome
1095,3298853551191680702,Internet Explorer
1096,9747103705470739547,Chrome
1097,4405445121320750966,Chrome
1098,6118933348572020566,Chrome
1099,7009418424118932429,Chrome
1100,238517503795535656,Chrome
1101,8011837084361025996,Chrome
1102,3750862396930224340,Chrome
1103,1321903588824242025,Chrome
1104,8851237423134618197,Chrome
1105,3154912091182853769,Chrome
1106,8199654585864605149,Chrome
1107,7695213540654379145,Chrome
1108,5926223496216435719,Chrome
1109,8426165750500772607,Chrome
1110,648635975762054525,Chrome
1111,2681184143309917165,Chrome
1112,1993148752933964248,Chrome
1113,698997753489385995,Chrome
1114,4795303694536580200,Chrome
1115,3907176871691198417,Chrome
1116,7218469591316277825,Safari
1117,3422918433509904565,Firefox
1118,7349868756063493808,Chrome
1119,5313887049865222044,Firefox
1120,4895665276462813910,Chrome
1121,606246078936885956,Chrome
1122,1901502662703471536,Chrome
1123,1234014399269085335,Chrome
1124,7957013070964794266,Chrome
1125,759393248129819699,Safari
1126,1452576099640007317,Safari
1127,367094315085531682,Safari
1128,3792477515466521967,Chrome
1129,631244755999388102,Safari
1130,631681897537473008,Safari
1131,8548102431283091011,Chrome
1132,1726501310884932082,Chrome
1133,4085972867127024343,Chrome
1134,9730090822997746277,Chrome
1135,736938593546522940,Chrome
1136,7957013070964794266,Chrome
1137,1897701816376157786,Chrome
1138,23354767163376611,Chrome
1139,991625192464522443,Safari
1140,796001175229535940,Chrome
1141,4329830409734500602,Chrome
1142,4446192984850810719,Firefox
1143,5556519873090300831,Chrome
1144,2729199089411657027,Chrome
1145,621253929161816811,Chrome
1146,850083618231710448,Chrome
1147,580041364244034812,Chrome
1148,144501034789810715,Chrome
1149,91682012613345628,Chrome
1150,5507851936577819925,Chrome
1151,799829710229797804,Safari
1152,8026002622322503757,Safari
1153,590709965251369041,Chrome
1154,2490011196815003223,Chrome
1155,2503371999826982742,Safari
1156,6395098598507794365,Chrome
1157,6149147107372291795,Safari
1158,746238710044076900,Chrome
1159,3977451335988865791,Chrome
1160,6819004282402792591,Chrome
1161,2322827820737597325,Chrome
1162,845243683377742662,Chrome
1163,7457337471380179896,Safari
1164,5237583072176339167,Chrome
1165,8028409132240445421,Safari
1166,4665095016110139798,Safari
1167,1049965018453449119,Chrome
1168,1683625800900394473,Chrome
1169,7845125539328940070,Chrome
1170,3372039227569264901,Chrome
1171,454303349449755425,Chrome
1172,5062927176360964037,Chrome
1173,8442024507749796720,Chrome
1174,7487345258157519872,Chrome
1175,5963008543904304406,Chrome
1176,955936862104544436,Firefox
1177,178878442855883998,Chrome
1178,956166844008210989,Safari
1179,615315334670388448,Chrome
1180,7379368887056001023,Chrome
1181,2202133580540804438,Edge
1182,440582467059065683,Chrome
1183,2350166346723517464,Edge
1184,3709553413995026005,Chrome
1185,7165190221844397978,Safari
1186,175518117099857981,Safari
1187,4422640425786894883,Chrome
1188,4397833838406253934,Chrome
1189,8744770698995324183,Safari
1190,2988412934193712436,Chrome
1191,5372356878361527686,Chrome
1192,788129927981265800,Chrome
1193,6487800736128879907,Safari
1194,7867252718949304203,Chrome
1195,5649141503830187409,Chrome
1196,6254908847172458133,Chrome
1197,9226521524497044277,Chrome
1198,4128661932932330240,Chrome
1199,5124327260653939482,Chrome
1200,4705205470788460901,Chrome
1201,7245842020389618081,Chrome
1202,6808199854268728739,Chrome
1203,233811335892717813,Chrome
1204,654316821807808415,Chrome
1205,719274696629877759,Chrome
1206,7235230644945869475,Chrome
1207,7524016790026689037,Safari
1208,887882398293364048,Firefox
1209,6248198559445007173,Chrome
1210,5969633539221069285,Safari
1211,4037657509458848114,Firefox
1212,4012138712891860176,Chrome
1213,858235350668014704,Chrome
1214,1260618609056502343,Chrome
1215,493654105073653046,Chrome
1216,4155821649534460077,Chrome
1217,5787803770150518533,Chrome
1218,812997685296674064,Chrome
1219,1585977754722617087,Chrome
1220,2983385651895052941,Chrome
1221,6749150281619934010,Chrome
1222,7305099432767363275,Chrome
1223,885495834168385026,Chrome
1224,9284543048037821512,Chrome
1225,7272008627455779788,Chrome
1226,255124837221326980,Chrome
1227,600411516328973237,Chrome
1228,7806409211917767511,Chrome
1229,436251446279400120,Chrome
1230,1355973579148941724,Chrome
1231,1810726109989445303,Chrome
1232,4426743009646759991,Chrome
1233,5208937953046059083,Chrome
1234,5111904922783285481,Safari (in-app)
1235,3593390204166280869,Chrome
1236,5074380592549273050,Chrome
1237,1782041531203855712,Chrome
1238,4952445378798850264,Chrome
1239,1377207811734271182,Chrome
1240,6567450857887663751,Chrome
1241,566614773243589403,Chrome
1242,3134844677734151851,Chrome
1243,4966256424916249466,Chrome
1244,3215729429198564415,Chrome
1245,5682063857398822052,Safari (in-app)
1246,2876128844524169838,Chrome
1247,5273753337821216605,Firefox
1248,1900751757344358129,Chrome
1249,6027361270213047262,Edge
1250,894979312373216262,Chrome
1251,683570348615901850,Chrome
1252,6569800780153549217,Chrome
1253,1870248404475453377,Chrome
1254,5255811720877584563,Safari
1255,6136215908272660177,Chrome
1256,7302975235231013466,Chrome
1257,5208937953046059083,Chrome
1258,598203727674811788,Chrome
1259,8196143996234418692,Safari
1260,533106719158156530,Chrome
1261,6704432214599428659,Chrome
1262,3526004517196516972,Chrome
1263,6836987931720996802,Safari
1264,3405757384983533658,Chrome
1265,7369880850769226815,Chrome
1266,436141361480108416,Chrome
1267,2323237613944679356,Chrome
1268,5590446187156618804,Chrome
1269,8356877777451273530,Chrome
1270,678350809560910868,Chrome
1271,8842856514920533984,Chrome
1272,5842901972107597832,Chrome
1273,369237050188745172,Safari
1274,5930028428830045926,Chrome
1275,8615236328824988751,Safari
1276,1173268588495638673,Safari
1277,3670920344653032979,Firefox
1278,2292108483348448508,Safari
1279,388823916093838948,Chrome
1280,2277785486554131479,Edge
1281,2999236724315589107,Chrome
1282,9459301525897915812,Chrome
1283,9774674447595738845,Chrome
1284,9896157713644563862,Chrome
1285,396682268918027672,Chrome
1286,946487581306560991,Chrome
1287,5101413249753973737,Chrome
1288,9983281185075626628,Chrome
1289,1957458976293878100,Firefox
1290,5883476700699296757,Chrome
1291,7041090811237635947,Chrome
1292,959424118293874343,Chrome
1293,8380261820997370222,Chrome
1294,2193396332944580068,Internet Explorer
1295,9801276214964695322,Chrome
1296,3912920076083655928,Chrome
1297,646778993809647516,Chrome
1298,9119291339649860876,Chrome
1299,8460375367767220816,Chrome
1300,8066110800108180485,Chrome
1301,6784890509339587211,Chrome
1302,9374033458274166605,Chrome
1303,4153138284771233616,Chrome
1304,3279816187833103221,Chrome
1305,9818034023720354683,Chrome
1306,6119834665459374592,Chrome
1307,1711715774602861935,Chrome
1308,4065260481464418908,Chrome
1309,7255355365447340570,Chrome
1310,7679431017291013527,Chrome
1311,7844667106588683966,Chrome
1312,9683475311760762180,Chrome
1313,826802798180731110,Safari
1314,9596076029456430270,Chrome
1315,5197089180975879555,Chrome
1316,8961753105560709234,Chrome
1317,6384298042063355369,Chrome
1318,1856749147915772585,Firefox
1319,8480612745168684124,Chrome
1320,9109145445092315329,Chrome
1321,9833602057801873441,Chrome
1322,7797641940463728583,Chrome
1323,9590063428377288261,Chrome
1324,63828949634734314,Safari
1325,5486423312788260329,Chrome
1326,1480311877127336013,Chrome
1327,2096248348527038639,Chrome
1328,6553578675609824490,Chrome
1329,5220290632273401638,Chrome
1330,9683599367790139520,Chrome
1331,4314642859119715878,Chrome
1332,3792658007000647973,Chrome
1333,839173303072692784,Chrome
1334,6215442932377517772,Chrome
1335,4824631036926037963,Chrome
1336,2711014751903894590,Chrome
1337,3873009955813000135,Chrome
1338,5209539071506556143,Chrome
1339,4329278566402613866,Safari
1340,1693871570341397707,Chrome
1341,6650455893216320191,Chrome
1342,7938772166311521749,Chrome
1343,7405540212923249469,Chrome
1344,9957892241376900528,Chrome
1345,5181343249377696978,Safari
1346,9774674447595738845,Chrome
1347,2444091500935428523,Safari
1348,5412181533784075420,Chrome
1349,3593099441368037638,Chrome
1350,5116559711927840543,Chrome
1351,4857048406822986699,Safari
1352,930320432741959620,Chrome
1353,1750231120388283178,Chrome
1354,7868102990300785426,Chrome
1355,1319753103773994752,Chrome
1356,8543818732693247137,Chrome
1357,5078887423725246595,Chrome
1358,213465488216513322,Chrome
1359,4709839543329606759,Safari
1360,5955860476469862760,Opera Mini
1361,667396635783160430,Chrome
1362,9420971979740019537,Chrome
1363,4735255523339900196,Chrome
1364,3511234297019660292,Safari
1365,4965868672106827910,Chrome
1366,6041818867801160002,Chrome
1367,9297951619903447222,Chrome
1368,8724297467661799496,Safari
1369,6569800780153549217,Chrome
1370,282652017649453060,Chrome
1371,9961705329333245884,Chrome
1372,6035721731171762305,Chrome
1373,8932585195921692139,Chrome
1374,2912173942060989235,Chrome
1375,164586441292815201,Internet Explorer
1376,8228944713969916825,Chrome
1377,9113476023477170361,Safari
1378,5183770307846116811,Internet Explorer
1379,3603608738640859155,Chrome
1380,9934419545760923626,Chrome
1381,9078900072598572762,Chrome
1382,8263117964015573025,Safari
1383,3737780355816631857,Chrome
1384,6553839775575722496,Chrome
1385,9305678140756673643,Firefox
1386,8690725294972641913,Chrome
1387,8768291865167312933,Chrome
1388,4904423667389038320,Safari
1389,6471040727745417256,Chrome
1390,5656176014236833746,Chrome
1391,2169126173013901213,Chrome
1392,588984191390172974,Chrome
1393,6710605611148531522,Chrome
